-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
wyc,27.618009567260742,-5.69384765625,5.289670760983429,0.0,32.97941589355469,25.362565994262695,1.8243945796457954,21.291650772094727,7.496340751647949,17.60793685913086,1.2345045249566398,23.472742080688477,30.891151428222656,22.39385223388672,2.2774529923863582,37.852325439453125,6.682399749755859,-0.5180339813232422,4.934677698490858,151.220703125,23.383302688598633,2.5680534839630127,1.445169389644158,107.29232025146484,24.489517211914062,10.884514808654785,1.238342986938587,85.6249771118164
wyc,56.806671142578125,95.93073272705078,2.750747056795874,165.22885131835938,40.1415901184082,11.5459623336792,3.0392156396389294,65.88218688964844,11.304082870483398,28.09511947631836,2.181866207116263,2.586164712905884,31.68727684020996,29.997459411621094,2.657640099135731,2.0390472412109375,30.90816307067871,29.984237670898438,2.0903669345608993,158.1727294921875,21.441970825195312,5.32375955581665,1.6331806578258365,101.39552307128906,33.63371276855469,7.725287914276123,1.5611598334817556,73.58782196044922
wyc,46.534610748291016,106.55066680908203,3.584781008263768,167.9884796142578,52.45106506347656,18.158870697021484,1.3266017357055846,59.234981536865234,1.6443185806274414,18.528783798217773,1.3716913007477707,164.501953125,29.833621978759766,22.119735717773438,3.01643105391614,20.177555084228516,21.72077178955078,33.107521057128906,2.4194723414062183,127.34186553955078,19.076200485229492,8.722268104553223,1.859429769844618,68.18997192382812,33.80691909790039,10.151215553283691,1.4118113961149317,43.74382019042969
wyc,18.176483154296875,-69.19190979003906,7.051056521277488,0.0,35.15793991088867,22.798646926879883,1.8169343414601753,17.385168075561523,7.849116325378418,17.877979278564453,1.2240036807649115,20.117033004760742,43.461544036865234,-11.766529083251953,6.4039363099763875,5.499759674072266,21.627775192260742,35.87001037597656,1.277566241437038,123.62112426757812,51.391204833984375,39.16389846801758,3.3495272593472873,145.43385314941406,19.502912521362305,11.291963577270508,1.2726329697339671,63.98750305175781
wyc,47.72917556762695,97.00517272949219,2.736120663107279,170.86436462402344,41.558128356933594,31.238298416137695,1.2058275444749484,114.71456146240234,5.156442642211914,17.670984268188477,2.585362359996805,179.99325561523438,49.02662658691406,11.735983848571777,1.8363587061245379,171.58233642578125,5.7279534339904785,35.3567008972168,1.4479722091631715,102.0815200805664,47.495399475097656,5.850390911102295,1.7509924234438656,56.98874282836914,5.810845375061035,5.535092353820801,1.0157629027680266,131.85423278808594
wyc,49.98822021484375,102.27574920654297,2.988010997819398,165.79405212402344,53.770713806152344,17.70810890197754,1.410518182884818,59.469337463378906,4.720768928527832,18.46792221069336,1.3836477338094237,167.5653533935547,38.274192810058594,21.48075294494629,1.7079779798627202,14.139751434326172,27.015714645385742,33.249168395996094,2.1631906546942377,116.06163024902344,19.389150619506836,7.28256893157959,1.9065731936627233,79.14617919921875,32.941558837890625,10.469443321228027,1.091156022596021,71.9551010131836
wyc,59.21707534790039,115.40523529052734,5.059582220913215,100.01028442382812,48.242103576660156,33.18947219848633,2.4674651281880795,2.8552966117858887,11.987820625305176,25.584388732910156,1.9430008098159588,2.780973196029663,33.874698638916016,36.134368896484375,1.2591729930115305,58.812461853027344,27.549184799194336,29.023557662963867,2.5394946892693815,167.06549072265625,24.699359893798828,6.176486968994141,1.5406033613314258,94.91582489013672,28.66643524169922,8.216592788696289,1.4576024928852664,73.94581604003906
wyc,50.217979431152344,106.26561737060547,3.6609767909552557,169.3809356689453,42.33127975463867,22.491403579711914,5.622814617160053,2.6580371856689453,1.600000023841858,37.400001525878906,1.2909943673900577,135.0,48.06513977050781,34.744667053222656,8.29335248885393,1.3243298530578613,8.2306489944458,20.56601333618164,2.0743039513520394,168.75584411621094,58.44873809814453,56.547611236572266,2.0530369853567407,0.0,23.38467788696289,-18.7249813079834,4.956159505613361,33.20878601074219
wyc,45.197235107421875,104.47565460205078,3.0460473955432987,169.322998046875,42.10651397705078,20.399532318115234,2.1935171714560173,7.118127346038818,2.4717440605163574,17.755168914794922,3.5978110838214183,3.3701226711273193,38.45021438598633,20.9139404296875,2.068911250233004,3.476745843887329,15.914522171020508,34.17152404785156,2.853969590754261,102.19879913330078,32.96229553222656,8.19324779510498,1.5848540472716905,74.82586669921875,23.386056900024414,-43.918949127197266,5.333832021798884,1.6928762197494507
wyc,52.353126525878906,116.27182006835938,3.747518099143538,90.6283950805664,42.40180969238281,20.378936767578125,1.169389758555389,25.550708770751953,4.650320053100586,22.210742950439453,2.3922554110732253,174.13357543945312,32.347625732421875,38.51398849487305,1.7823375339173915,91.18568420410156,49.97425079345703,61.860435485839844,5.06533377018841,142.71527099609375,25.498716354370117,9.144058227539062,1.8344338881373823,79.04360961914062,31.702425003051758,6.2005295753479,2.7316662652207278,17.22238540649414
wyc,46.21531295776367,97.11891174316406,2.372257431499507,167.43655395507812,39.6253662109375,19.164714813232422,1.174156372635949,32.084373474121094,15.226211547851562,15.023571968078613,1.1182680294502134,80.36297607421875,44.20440673828125,35.01038360595703,1.279912042578396,118.5035400390625,19.66353988647461,32.93203353881836,2.4222247251411564,104.6502914428711,36.445213317871094,5.004332542419434,2.2826314764417854,87.81145477294922,26.309167861938477,-9.575933456420898,4.117551172105206,7.902997970581055
wyc,50.64139938354492,115.72216796875,4.400519065105623,171.110107421875,43.32367706298828,21.26630973815918,2.86965988136568,3.879518508911133,4.479647159576416,17.367624282836914,2.9459712639376674,3.228487491607666,46.49675369262695,10.400959014892578,2.2626915786747466,145.78543090820312,8.943826675415039,36.89366912841797,3.3191586872668437,88.15059661865234,39.2307014465332,-18.81018829345703,3.258591702286053,174.35256958007812,5.795225143432617,6.606634140014648,1.1197773601353749,64.51959991455078
wyc,42.714996337890625,96.52820587158203,1.8399782444792923,139.7854766845703,42.72976303100586,23.080799102783203,3.0176344030399465,4.163424015045166,6.797643184661865,22.34214210510254,3.6941096647732317,1.0380395650863647,44.869510650634766,31.047256469726562,1.6619346224871594,171.7819366455078,6.82045316696167,20.036630630493164,5.884445951210438,0.8123300671577454,43.93046188354492,11.553548812866211,1.8450359546384625,30.642343521118164,5.41792631149292,7.379533767700195,1.2095485206035808,83.20816040039062
wyc,56.769039154052734,108.7442398071289,4.04145084004577,168.4938201904297,49.10908126831055,19.5146427154541,1.9778881830749633,23.85077476501465,8.433042526245117,15.510089874267578,1.9065038579054503,10.043655395507812,35.04912185668945,23.929275512695312,2.8952130348292684,32.20953369140625,22.501670837402344,31.79131317138672,1.6260017776295592,153.40200805664062,25.0756893157959,6.946648597717285,1.6148523421719043,94.23904418945312,24.302875518798828,11.382604598999023,1.2644763989960532,55.01850509643555
wyc,45.31614303588867,104.33338165283203,4.517833729283752,171.14549255371094,42.01490020751953,19.324825286865234,8.79788288941993,179.97486877441406,-2.2291507720947266,21.081993103027344,1.7367288996091277,11.671849250793457,46.491390228271484,38.4007453918457,2.7445214457378038,5.143336296081543,1.2390153408050537,36.96891784667969,1.7749442941094526,168.8539581298828,38.89291000366211,10.410429954528809,2.2468494158329113,170.89724731445312,9.078734397888184,6.0249786376953125,1.3689204630787828,77.14213562011719
wyc,45.42348861694336,96.3157730102539,2.2592533459932054,166.28286743164062,20.381351470947266,21.228187561035156,2.1473328966723417,47.12187576293945,180.93560791015625,-7.902229309082031,3.6820499409470586,0.0,41.78998565673828,26.348562240600586,2.647263209992534,19.81403350830078,26.56130027770996,35.8947868347168,1.9068181447278356,22.8011474609375,31.443885803222656,5.8989458084106445,3.517695820815978,94.66265869140625,27.580854415893555,1.774980068206787,2.5887435394531804,1.352570652961731
wyc,55.3681755065918,105.47889709472656,3.7643633963619525,169.60401916503906,42.96086502075195,25.782455444335938,4.695758378370464,1.6554672718048096,7.530396461486816,17.56906509399414,1.567675236346527,1.00310480594635,36.868980407714844,33.41596603393555,1.249420794519871,118.04730987548828,15.989363670349121,21.046852111816406,3.129763782368376,162.72463989257812,33.287933349609375,8.516901969909668,2.191848223658415,78.19354248046875,19.57842445373535,11.074697494506836,1.4803416080292824,60.3998908996582
wyc,46.32289123535156,96.88506317138672,2.550181787581051,166.46327209472656,41.1287956237793,60.21287155151367,7.860316266603032,2.0057895183563232,5.568328857421875,2.1539783477783203,7.105944237184792,3.086183547973633,44.37907409667969,21.003496170043945,2.341534420681972,172.5712127685547,5.243870735168457,25.886184692382812,1.2888586347636917,0.0,57.950721740722656,6.74000358581543,2.6371984398397235,80.00536346435547,3.889291763305664,6.291690826416016,3.2171156436391306,39.951908111572266
wyc,47.36495590209961,101.36388397216797,3.1003278367632032,168.9886016845703,42.504737854003906,17.819381713867188,1.903448212344716,179.85618591308594,4.6155314445495605,12.413064956665039,4.268067351107288,4.695286750793457,46.53318786621094,34.01057052612305,1.6760162695812442,71.25163269042969,1.2576810121536255,31.897863388061523,3.8904488734441673,4.760097503662109,38.28887176513672,13.95956039428711,1.5089337176968052,34.392425537109375,1.2711864709854126,14.288135528564453,1.332622650694176,13.282526016235352
wyc,48.300941467285156,115.8873291015625,3.88291532084311,97.90213775634766,44.82389831542969,20.025009155273438,1.255930928715236,24.38509178161621,3.7951455116271973,19.934345245361328,3.0974185324192,179.85787963867188,38.26666259765625,35.91321563720703,2.5444478933893953,68.13725280761719,26.04802703857422,33.745994567871094,2.081755691162915,114.63563537597656,28.88178062438965,9.254683494567871,1.854776128690697,73.56920623779297,28.703062057495117,4.30095100402832,1.1756147277651519,28.309810638427734
wyc,45.596595764160156,97.89247131347656,2.7095012104805485,167.91571044921875,42.501773834228516,20.690824508666992,2.1216110364403855,1.3041046857833862,3.7134790420532227,12.522320747375488,5.279600876249041,3.318324565887451,41.20257568359375,23.36104393005371,2.515072432893055,166.4294891357422,17.587024688720703,36.48114776611328,1.2377937511754638,136.925537109375,39.970733642578125,8.001433372497559,1.6531920034049123,79.72929382324219,15.179607391357422,2.0334553718566895,2.7644546731561546,13.954728126525879
wyc,57.561012268066406,116.86336517333984,4.255204679612495,94.53556060791016,45.21719741821289,26.96844482421875,4.538362719253669,0.20839838683605194,8.921234130859375,25.73358154296875,2.8642232643110663,0.5617116093635559,38.5871467590332,30.052719116210938,1.3927856114484176,139.74942016601562,14.889799118041992,29.55597496032715,3.189325097773416,167.15345764160156,39.71854019165039,11.2664794921875,2.216969132018514,63.581851959228516,12.839349746704102,10.050006866455078,1.3410825530989303,53.14546585083008
wyc,57.14046859741211,106.35746002197266,3.4398206217067018,167.78138732910156,41.90589904785156,18.28460121154785,1.9335527545501738,174.09478759765625,9.042800903320312,18.179536819458008,1.7642215039389288,2.319641351699829,35.394859313964844,25.331491470336914,2.997047972676403,44.84526062011719,30.012218475341797,33.765769958496094,2.0747559048983932,130.6442413330078,20.133197784423828,3.9047698974609375,1.7513313488488584,104.34738159179688,30.579797744750977,10.727176666259766,1.1780653909814744,51.102928161621094
wyc,47.23712158203125,98.20654296875,2.2380456012641208,158.81822204589844,14.237385749816895,19.695045471191406,1.8982898638666725,47.08137893676758,11.05592155456543,18.58100128173828,1.924700910711824,176.4459686279297,38.23691177368164,16.933032989501953,2.706509068689821,16.421077728271484,27.21994400024414,34.14878463745117,2.377319140201167,100.35643005371094,22.547456741333008,4.307438850402832,2.7855196829014055,89.63317108154297,31.23558235168457,4.6504435539245605,1.6970862544813725,27.272056579589844
wyc,44.60548400878906,97.25106048583984,2.6572553285110723,165.01783752441406,42.5791015625,21.024009704589844,2.4235888615969867,4.559993743896484,2.1878252029418945,19.955259323120117,2.1383387867193537,0.9712424278259277,40.399444580078125,37.211143493652344,1.7265255569447187,70.23321533203125,21.26369857788086,32.01347732543945,1.7869266800906454,138.62887573242188,32.841453552246094,21.265880584716797,1.3484107939956724,11.337918281555176,24.607149124145508,-1.055159568786621,2.4361773445386032,17.36273193359375
wyc,49.99492645263672,121.75459289550781,3.988020145556931,169.48487854003906,36.9623908996582,20.844831466674805,1.6337383070863292,22.602876663208008,5.202177047729492,19.64443588256836,2.9237608475511636,0.03511638194322586,36.42060852050781,37.709537506103516,3.3903822770583507,166.07907104492188,22.83622169494629,33.86055374145508,2.0796313290265025,106.06893920898438,29.94314956665039,12.778473854064941,1.7583068130787747,57.805633544921875,23.2230281829834,26.52304458618164,3.1071898679600207,0.0
wyc,49.923946380615234,102.30473327636719,2.470450379055735,158.67291259765625,14.28981876373291,20.820388793945312,1.2433839499036319,174.53988647460938,13.403983116149902,18.807893753051758,1.6403966627787194,171.69338989257812,15.90230655670166,38.322994232177734,6.599017789272362,92.97819519042969,25.594758987426758,33.37353515625,1.508736129863372,129.8892364501953,18.72639274597168,-7.516600608825684,1.7035297992778176,152.0457763671875,29.732378005981445,8.097225189208984,1.3651305376785237,67.95830535888672
wyc,47.138187408447266,110.05509185791016,3.545993649844994,170.9228057861328,42.4134635925293,18.815509796142578,1.484548510802761,11.218610763549805,4.296324729919434,16.600963592529297,3.0243029773127232,2.618943691253662,38.63383865356445,23.80130958557129,2.560614175102101,176.95709228515625,19.137022018432617,31.537090301513672,1.7877028310098284,128.8520050048828,34.023345947265625,14.355096817016602,1.5460369790298203,47.82041931152344,20.8011474609375,3.256065845489502,1.679973355645308,25.34197425842285
wyc,55.28734588623047,111.77117919921875,3.5070087964243823,164.0140380859375,17.7347412109375,21.066314697265625,1.3712832937905837,76.0670166015625,11.092571258544922,17.927234649658203,1.19988086536629,5.253213405609131,30.551591873168945,21.609071731567383,2.47612544190365,42.581233978271484,15.013758659362793,13.66010856628418,3.173823801251368,147.97189331054688,22.522851943969727,5.725373268127441,1.0043148308110301,179.65089416503906,28.76828956604004,9.25300407409668,1.30239943819478,73.34658813476562
wyc,51.481632232666016,100.95233917236328,2.8954640695601146,165.5634307861328,54.426429748535156,17.35441017150879,1.5827620701564837,52.44719696044922,6.07929801940918,18.838674545288086,1.3307238660077634,175.0162353515625,23.9786319732666,35.172698974609375,2.472668600188966,29.780838012695312,24.05792808532715,31.241262435913086,2.5267045531056396,143.7729034423828,17.747539520263672,5.83234977722168,1.3966195100864478,80.7374038696289,30.178380966186523,11.238142967224121,1.2715508897534562,123.95690155029297
wyc,60.664634704589844,117.1426773071289,3.6261365521856934,95.3096923828125,45.70648956298828,19.000059127807617,6.023695335698183,177.02157592773438,9.489559173583984,22.477676391601562,2.0838045430257046,0.17432866990566254,38.94919967651367,28.783241271972656,2.465563413298711,9.580263137817383,22.321565628051758,30.054059982299805,2.3854588852744603,165.3068389892578,34.00351333618164,8.679093360900879,2.3671166959262853,78.95156860351562,21.65713882446289,8.734294891357422,1.3438886667884609,64.41536712646484
wyc,44.798065185546875,95.86117553710938,2.5043768533315625,171.09353637695312,41.43689727783203,26.86731719970703,6.45651053547891,1.5793954133987427,0.6959958076477051,19.97239875793457,2.0229156022892223,4.271877288818359,44.399444580078125,37.211143493652344,1.7265255569447187,70.23321533203125,18.1268310546875,34.151371002197266,1.3180057646607284,97.06686401367188,36.33913040161133,16.313983917236328,1.2936393800228012,24.488737106323242,39.672630310058594,-91.8785629272461,10.292871352597224,13.352306365966797
wyc,45.29438400268555,96.38861846923828,1.9049901078664,159.58505249023438,16.312637329101562,20.82040786743164,2.1947098271699104,63.27775955200195,8.532516479492188,19.362510681152344,1.7570386124714827,175.02276611328125,30.18484115600586,20.757009506225586,1.7498288804259718,28.518470764160156,30.0196590423584,39.6297607421875,2.1533431300188224,71.11450958251953,27.422870635986328,5.16248893737793,3.005885961567158,86.31497192382812,29.816774368286133,8.006967544555664,2.084993794106174,2.562830686569214
zyf,51.672725677490234,191.2513427734375,4.771825771164712,0.2723008394241333,42.08704376220703,20.098384857177734,2.202361416628899,2.449324131011963,6.617114067077637,17.466272354125977,1.671359041390608,5.5723557472229,40.392547607421875,4.134605407714844,3.1900046489073257,158.33114624023438,8.245746612548828,18.594608306884766,1.2918950821546946,0.0,45.19612503051758,19.650920867919922,3.0771313269828457,9.7669095993042,6.3066086769104,7.188269138336182,1.5060882189878184,10.953404426574707
zyf,72.36927795410156,157.08197021484375,5.166045031121489,167.32879638671875,50.409854888916016,18.750030517578125,2.386612873545629,8.282417297363281,12.149862289428711,18.353776931762695,1.3554573304868245,4.521670341491699,43.131919860839844,21.05965805053711,3.7242469969256637,12.5182523727417,17.316133499145508,21.056888580322266,1.5710117794680676,153.18136596679688,29.273529052734375,8.845027923583984,1.800193985260518,68.47676849365234,29.971738815307617,-2.8278536796569824,7.66500470061285,12.724653244018555
zyf,50.97896957397461,133.82643127441406,4.361096666975049,168.810791015625,40.231468200683594,20.297489166259766,1.7750710822181535,4.637387275695801,4.521842956542969,16.991676330566406,2.2338969050742237,3.073005437850952,37.88127899169922,1.0849113464355469,4.148213126396234,172.85816955566406,-1512.616943359375,-625.4523315429688,30.054180069953883,113.39922332763672,41.13963317871094,8.909687995910645,1.3182151170741516,49.391395568847656,17.625520706176758,9.818571090698242,5.591992627540769,165.36212158203125
zyf,991.1683959960938,3905.740966796875,37.024750812907016,166.23419189453125,51.223297119140625,17.509410858154297,2.396127989807391,11.712957382202148,12.379643440246582,19.037656784057617,1.3953660743810081,0.2834891378879547,49.23829650878906,10.248064994812012,5.391399149289734,26.758316040039062,19.043638229370117,19.923797607421875,1.5442848188582345,145.7440948486328,25.136037826538086,7.696260452270508,2.3932142733036708,85.1558609008789,34.383811950683594,-9.002405166625977,6.094300939002663,8.674241065979004
zyf,31.68712043762207,-22.44524383544922,5.393191246442294,0.0,42.11797332763672,20.833087921142578,2.159623862120735,3.7796683311462402,5.904232978820801,18.282127380371094,1.407421988960426,5.288050651550293,44.68754959106445,15.74642562866211,3.0657980905243174,158.58721923828125,12.262763023376465,71.65796661376953,8.297862827532702,173.56549072265625,53.58894729614258,8.883816719055176,1.588306116697203,87.76040649414062,7.659521102905273,8.632857322692871,1.0331642672592014,52.86865997314453
zyf,53.831809997558594,125.05706787109375,3.799072695880732,169.06361389160156,41.4525146484375,21.746593475341797,2.093842307854865,6.946151256561279,3.65781831741333,18.266033172607422,1.3603830421873346,15.273807525634766,44.012962341308594,15.45869255065918,1.9889026511138053,153.44696044921875,2.678408622741699,18.5268497467041,2.1136935283663374,94.35725402832031,44.34080123901367,8.762304306030273,1.4121914284192327,14.064401626586914,9.92627239227295,2.7098822593688965,1.5599987315247803,40.05380630493164
zyf,77.55965423583984,195.34996032714844,5.952245935193,166.9220428466797,45.261722564697266,20.141315460205078,3.8374948307510244,4.782118797302246,13.287422180175781,24.11419105529785,2.5842630275541016,176.22096252441406,36.78981018066406,19.018798828125,6.336562361515879,28.868967056274414,20.252349853515625,16.5126953125,2.793251088689901,139.8336944580078,18.819385528564453,6.5948357582092285,1.4997231946216416,86.03241729736328,35.56737518310547,10.816450119018555,1.2450603958536073,21.04572105407715
zyf,48.61724853515625,133.68734741210938,4.363855878196147,169.4783477783203,38.43822479248047,20.741073608398438,2.0106054700793345,5.847527980804443,4.079742431640625,18.081985473632812,2.562879090667615,177.2808380126953,37.050209045410156,14.85335636138916,3.185218803776254,175.571044921875,8.752981185913086,29.950340270996094,4.407724846658726,121.06388854980469,33.492916107177734,9.916868209838867,1.5616804785186684,42.12692642211914,19.325910568237305,3.6891846656799316,1.0450306908353957,71.61679077148438
zyf,58.89409637451172,163.94766235351562,3.946824577793748,178.24954223632812,45.01176452636719,20.12803840637207,2.052401537725356,5.157144069671631,9.859609603881836,17.715505599975586,1.5227109660184246,7.440526008605957,40.92580795288086,13.842547416687012,6.460270096778546,5.545947074890137,11.378438949584961,8.662535667419434,5.116412859798245,154.93540954589844,31.575420379638672,7.938005447387695,1.9939700396279434,76.26232147216797,22.986186981201172,11.126895904541016,1.3720237516323088,40.295997619628906
zyf,71.54380798339844,195.72897338867188,6.782596896540375,168.86317443847656,43.0554084777832,26.755403518676758,4.374954599825942,6.159799575805664,9.437171936035156,19.598670959472656,1.6102392988051306,177.69532775878906,38.61661148071289,13.887279510498047,4.879279238905177,17.93499183654785,15.118949890136719,12.809535026550293,5.899439847988862,144.23556518554688,21.46845245361328,9.867410659790039,1.9201896192419312,64.09798431396484,34.19565200805664,6.59832763671875,1.1643134245985862,33.876426696777344
zyf,67.0457763671875,194.32723999023438,5.856960969824822,167.3674774169922,39.960777282714844,22.160255432128906,2.2432217735424342,5.026587009429932,7.225754261016846,17.546722412109375,2.3260145364093776,178.89767456054688,38.33079147338867,12.910690307617188,2.5313508310640658,3.6749682426452637,11.975107192993164,31.159412384033203,5.458510373039946,121.8215103149414,31.484315872192383,12.086465835571289,1.688745263995142,48.33124542236328,27.8543701171875,21.55110740661621,1.6635381252700452,0.0
zyf,52.400718688964844,167.38589477539062,5.7827806719171555,169.79698181152344,37.418907165527344,23.24286460876465,2.45481245132852,5.823261737823486,3.612626075744629,18.868515014648438,3.5286452370871277,178.25033569335938,35.24709701538086,15.213885307312012,2.10756379289076,2.4314873218536377,18.320850372314453,35.04923629760742,5.252348944997206,121.42027282714844,27.384098052978516,9.891654968261719,1.5562632245391672,40.247737884521484,29.37087631225586,15.533224105834961,1.354039176185128,83.1527099609375
zyf,61.80697250366211,122.67311096191406,4.1263303925846015,166.75270080566406,46.70545196533203,21.130809783935547,3.105579005642563,8.680049896240234,11.324370384216309,19.47572898864746,1.567899976068084,178.7394561767578,41.285865783691406,18.661300659179688,3.871948669149315,23.482637405395508,19.97979164123535,18.238670349121094,2.0551947613913857,139.53428649902344,22.161413192749023,8.052022933959961,1.9097808106294971,77.75093841552734,33.67028045654297,7.837974548339844,1.267500033197445,52.17184066772461
zyf,277.6806945800781,1382.8291015625,19.49146958824014,169.94517517089844,41.755470275878906,21.52202796936035,2.8980756607504685,2.4270107746124268,8.187236785888672,16.861181259155273,1.9060077697124131,6.005761623382568,39.244781494140625,8.691459655761719,4.479785106387273,174.97279357910156,9.036895751953125,17.469669342041016,4.160180950464698,161.28775024414062,37.68564224243164,7.209076881408691,1.7900632325755625,67.65802764892578,14.197407722473145,11.214773178100586,1.4396758772348188,32.25601577758789
zyf,54.13252639770508,129.83941650390625,3.818095427442425,167.0701446533203,40.801048278808594,20.72516632080078,2.1928890660271043,3.7108354568481445,7.87086820602417,14.590474128723145,2.7258879504888185,0.38471344113349915,40.16591262817383,11.587400436401367,6.2333795029246915,177.9208526611328,-38.74134063720703,9.517681121826172,6.543231530005154,115.2517318725586,37.767879486083984,11.514946937561035,1.5822200023970905,49.21842956542969,18.290821075439453,12.46870231628418,4.002496468369679,171.64971923828125
